ID,Label,Tweet
2865,1,The touch bar on the MacBook Pro is a game changer.
2866,0,"Switching to MacBook has been a great experience, so user-friendly."
2867,0,"Switching to MacBook has been a great experience, so user-friendly."
2868,0,The new MacBook Pro is incredibly fast and efficient!
2869,1,"MacBook's build quality is unmatched, feels premium."
2870,0,Apple's customer service for my MacBook issue was unsatisfactory.
2871,1,"Switching to MacBook has been a great experience, so user-friendly."
2872,1,Battery life on the latest MacBook is a bad.
2873,1,The touch bar on the MacBook Pro is a game changer.
2874,0,Apple's customer service for my MacBook issue was unsatisfactory.
2875,0,The touch bar on the MacBook Pro is a game changer.
2876,1,The new MacBook Pro is incredibly fast and efficient!
2877,0,The touch bar on the MacBook Pro is a game changer.
2878,1,Battery life on the latest MacBook is a bad.
2879,1,Battery life on the latest MacBook is a bad.
2880,1,Wish the MacBook was more affordable.
2881,1,Wish the MacBook was more affordable.
2882,1,Wish the MacBook was more affordable.
2883,0,"Switching to MacBook has been a great experience, so user-friendly."
2884,1,"My MacBook keeps overheating, not what I expected."
2885,1,"Switching to MacBook has been a great experience, so user-friendly."
2886,0,"Switching to MacBook has been a great experience, so user-friendly."
2887,0,Battery life on the latest MacBook is a bad.
2888,1,Apple's customer service for my MacBook issue was unsatisfactory.
2889,1,Wish the MacBook was more affordable.
2890,0,Apple's customer service for my MacBook issue was unsatisfactory.
2891,1,"My MacBook keeps overheating, not what I expected."
2892,1,Apple's customer service for my MacBook issue was unsatisfactory.
2893,1,Battery life on the latest MacBook is a bad.
2894,1,"My MacBook keeps overheating, not what I expected."
2895,0,"Switching to MacBook has been a great experience, so user-friendly."
2896,0,"Switching to MacBook has been a great experience, so user-friendly."
2897,1,The new MacBook Pro is incredibly fast and efficient!
2898,1,Battery life on the latest MacBook is a bad.
2899,1,Wish the MacBook was more affordable.
2900,0,"My MacBook keeps overheating, not what I expected."
2901,1,"MacBook's retina display is stunning, great for design work."
2902,1,Apple's customer service for my MacBook issue was unsatisfactory.
2903,0,Apple's customer service for my MacBook issue was unsatisfactory.
2904,1,"My MacBook keeps overheating, not what I expected."
2905,0,"Switching to MacBook has been a great experience, so user-friendly."
2906,1,The touch bar on the MacBook Pro is a game changer.
2907,1,Apple's customer service for my MacBook issue was unsatisfactory.
2908,1,The touch bar on the MacBook Pro is a game changer.
2909,0,Frustrated with the lack of ports on my MacBook.
2910,0,"MacBook's retina display is stunning, great for design work."
2911,1,The new MacBook Pro is incredibly fast and efficient!
2912,0,"My MacBook keeps overheating, not what I expected."
2913,0,The new MacBook Pro is incredibly fast and efficient!
2914,1,The new MacBook Pro is incredibly fast and efficient!
2915,0,The touch bar on the MacBook Pro is a game changer.
2916,0,Battery life on the latest MacBook is a bad.
2917,1,Frustrated with the lack of ports on my MacBook.
2918,0,"My MacBook keeps overheating, not what I expected."
2919,0,The touch bar on the MacBook Pro is a game changer.
2920,1,Wish the MacBook was more affordable.
2921,1,"MacBook's retina display is stunning, great for design work."
2922,1,The touch bar on the MacBook Pro is a game changer.
2923,1,Wish the MacBook was more affordable.
2924,0,Frustrated with the lack of ports on my MacBook.
2925,1,The new MacBook Pro is incredibly fast and efficient!
2926,0,Frustrated with the lack of ports on my MacBook.
2927,0,The new MacBook Pro is incredibly fast and efficient!
2928,0,"MacBook's build quality is unmatched, feels premium."
2929,0,The new MacBook Pro is incredibly fast and efficient!
2930,0,The touch bar on the MacBook Pro is a game changer.
2931,1,Wish the MacBook was more affordable.
2932,1,The touch bar on the MacBook Pro is a game changer.
2933,1,Apple's customer service for my MacBook issue was unsatisfactory.
2934,0,"Switching to MacBook has been a great experience, so user-friendly."
2935,0,"MacBook's build quality is unmatched, feels premium."
2936,0,"My MacBook keeps overheating, not what I expected."
2937,1,The new MacBook Pro is incredibly fast and efficient!
2938,1,The new MacBook Pro is incredibly fast and efficient!
2939,1,Wish the MacBook was more affordable.
2940,0,"Switching to MacBook has been a great experience, so user-friendly."
2941,1,The touch bar on the MacBook Pro is a game changer.
2942,0,Wish the MacBook was more affordable.
2943,0,The touch bar on the MacBook Pro is a game changer.
2944,1,The new MacBook Pro is incredibly fast and efficient!
2945,1,The new MacBook Pro is incredibly fast and efficient!
2946,1,Battery life on the latest MacBook is a bad.
2947,0,"MacBook's build quality is unmatched, feels premium."
2948,0,The new MacBook Pro is incredibly fast and efficient!
2949,1,Apple's customer service for my MacBook issue was unsatisfactory.
2950,1,The touch bar on the MacBook Pro is a game changer.
2951,0,"Switching to MacBook has been a great experience, so user-friendly."
2952,1,"Switching to MacBook has been a great experience, so user-friendly."
2953,0,The touch bar on the MacBook Pro is a game changer.
2954,0,"MacBook's build quality is unmatched, feels premium."
2955,0,"MacBook's retina display is stunning, great for design work."
2956,1,Apple's customer service for my MacBook issue was unsatisfactory.
2957,0,Wish the MacBook was more affordable.
2958,1,"Switching to MacBook has been a great experience, so user-friendly."
2959,0,Frustrated with the lack of ports on my MacBook.
2960,0,Battery life on the latest MacBook is a bad.
2961,1,"MacBook's retina display is stunning, great for design work."
2962,0,The new MacBook Pro is incredibly fast and efficient!
2963,0,"My MacBook keeps overheating, not what I expected."
2964,0,Wish the MacBook was more affordable.
2965,1,"Switching to MacBook has been a great experience, so user-friendly."
2966,0,"MacBook's build quality is unmatched, feels premium."
2967,1,The new MacBook Pro is incredibly fast and efficient!
2968,1,Wish the MacBook was more affordable.
2969,0,"My MacBook keeps overheating, not what I expected."
2970,0,Wish the MacBook was more affordable.
2971,0,"MacBook's retina display is stunning, great for design work."
2972,0,"My MacBook keeps overheating, not what I expected."
2973,0,Battery life on the latest MacBook is a bad.
2974,1,Apple's customer service for my MacBook issue was unsatisfactory.
2975,0,Frustrated with the lack of ports on my MacBook.
2976,1,"MacBook's build quality is unmatched, feels premium."
2977,0,The new MacBook Pro is incredibly fast and efficient!
2978,0,"MacBook's retina display is stunning, great for design work."
2979,0,Apple's customer service for my MacBook issue was unsatisfactory.
2980,0,"My MacBook keeps overheating, not what I expected."
2981,1,Frustrated with the lack of ports on my MacBook.
2982,1,Apple's customer service for my MacBook issue was unsatisfactory.
2983,0,Wish the MacBook was more affordable.
2984,0,The new MacBook Pro is incredibly fast and efficient!
2985,1,"MacBook's retina display is stunning, great for design work."
2986,1,The new MacBook Pro is incredibly fast and efficient!
2987,0,Frustrated with the lack of ports on my MacBook.
2988,0,"Switching to MacBook has been a great experience, so user-friendly."
2989,0,Frustrated with the lack of ports on my MacBook.
2990,0,Frustrated with the lack of ports on my MacBook.
2991,1,Frustrated with the lack of ports on my MacBook.
2992,0,Wish the MacBook was more affordable.
2993,1,"My MacBook keeps overheating, not what I expected."
2994,0,Frustrated with the lack of ports on my MacBook.
2995,1,The new MacBook Pro is incredibly fast and efficient!
2996,0,Apple's customer service for my MacBook issue was unsatisfactory.
2997,0,"My MacBook keeps overheating, not what I expected."
2998,0,Battery life on the latest MacBook is a bad.
2999,1,Frustrated with the lack of ports on my MacBook.
3000,1,The new MacBook Pro is incredibly fast and efficient!
3001,1,"MacBook's build quality is unmatched, feels premium."
3002,0,Frustrated with the lack of ports on my MacBook.
3003,0,The new MacBook Pro is incredibly fast and efficient!
3004,1,"My MacBook keeps overheating, not what I expected."
3005,1,Wish the MacBook was more affordable.
3006,1,Frustrated with the lack of ports on my MacBook.
3007,1,"MacBook's retina display is stunning, great for design work."
3008,0,The new MacBook Pro is incredibly fast and efficient!
3009,1,Wish the MacBook was more affordable.
3010,1,"MacBook's build quality is unmatched, feels premium."
3011,0,Frustrated with the lack of ports on my MacBook.
3012,1,"MacBook's build quality is unmatched, feels premium."
3013,1,Wish the MacBook was more affordable.
3014,0,The new MacBook Pro is incredibly fast and efficient!
3015,0,Battery life on the latest MacBook is a bad.
3016,1,Frustrated with the lack of ports on my MacBook.
3017,1,Wish the MacBook was more affordable.
3018,1,Battery life on the latest MacBook is a bad.
3019,0,"MacBook's retina display is stunning, great for design work."
3020,1,"Switching to MacBook has been a great experience, so user-friendly."
3021,1,Wish the MacBook was more affordable.
3022,0,Battery life on the latest MacBook is a bad.
3023,1,"MacBook's retina display is stunning, great for design work."
3024,1,The new MacBook Pro is incredibly fast and efficient!
3025,0,Battery life on the latest MacBook is a bad.
3026,1,The touch bar on the MacBook Pro is a game changer.
3027,0,Battery life on the latest MacBook is a bad.
3028,0,Apple's customer service for my MacBook issue was unsatisfactory.
3029,0,Apple's customer service for my MacBook issue was unsatisfactory.
3030,0,Battery life on the latest MacBook is a bad.
3031,0,Apple's customer service for my MacBook issue was unsatisfactory.
3032,1,Wish the MacBook was more affordable.
3033,0,The touch bar on the MacBook Pro is a game changer.
3034,1,Wish the MacBook was more affordable.
3035,0,"MacBook's build quality is unmatched, feels premium."
3036,0,Wish the MacBook was more affordable.
3037,0,Apple's customer service for my MacBook issue was unsatisfactory.
3038,0,The touch bar on the MacBook Pro is a game changer.
3039,1,"Switching to MacBook has been a great experience, so user-friendly."
3040,1,The touch bar on the MacBook Pro is a game changer.
3041,1,Battery life on the latest MacBook is a bad.
3042,1,The touch bar on the MacBook Pro is a game changer.
3043,0,Frustrated with the lack of ports on my MacBook.
3044,1,The new MacBook Pro is incredibly fast and efficient!
3045,0,Battery life on the latest MacBook is a bad.
3046,0,Frustrated with the lack of ports on my MacBook.
3047,1,The touch bar on the MacBook Pro is a game changer.
3048,1,"MacBook's retina display is stunning, great for design work."
3049,0,"MacBook's build quality is unmatched, feels premium."
3050,0,The new MacBook Pro is incredibly fast and efficient!
3051,0,"MacBook's build quality is unmatched, feels premium."
3052,1,Wish the MacBook was more affordable.
3053,0,"Switching to MacBook has been a great experience, so user-friendly."
3054,1,Battery life on the latest MacBook is a bad.
