ID,Label,Tweet
3267,0,Not satisfied with the customer service for my iPhone.
3268,0,unhappy with the latest iPhone update.
3269,0,"iPhone's performance is incredible, so fast!"
3270,0,Really disappointed with my iPhone's battery life.
3271,0,Experiencing a lot of glitches with my iPhone.
3272,0,Not satisfied with the customer service for my iPhone.
3273,1,Not satisfied with the customer service for my iPhone.
3274,1,Miss the headphone jack on the iPhone.
3275,1,Really disappointed with my iPhone's battery life.
3276,1,Experiencing a lot of glitches with my iPhone.
3277,1,The camera on the iPhone is top-notch.
3278,0,"Switched to iPhone recently, best decision ever!"
3279,0,Experiencing a lot of glitches with my iPhone.
3280,0,"Love my new iPhone, it's amazing!"
3281,0,"iPhone's design is sleek and elegant, a big fan!"
3282,0,unhappy with the latest iPhone update.
3283,1,Really disappointed with my iPhone's battery life.
3284,1,Really disappointed with my iPhone's battery life.
3285,0,Not satisfied with the customer service for my iPhone.
3286,0,Miss the headphone jack on the iPhone.
3287,1,"iPhone's performance is incredible, so fast!"
3288,1,"iPhone's design is sleek and elegant, a big fan!"
3289,0,"iPhone's performance is incredible, so fast!"
3290,1,Really disappointed with my iPhone's battery life.
3291,1,Miss the headphone jack on the iPhone.
3292,1,unhappy with the latest iPhone update.
3293,0,Not satisfied with the customer service for my iPhone.
3294,0,unhappy with the latest iPhone update.
3295,0,"iPhone's design is sleek and elegant, a big fan!"
3296,1,The camera on the iPhone is top-notch.
3297,0,unhappy with the latest iPhone update.
3298,0,unhappy with the latest iPhone update.
3299,0,The camera on the iPhone is top-notch.
3300,0,Not satisfied with the customer service for my iPhone.
3301,0,"iPhone's design is sleek and elegant, a big fan!"
3302,1,Miss the headphone jack on the iPhone.
3303,0,Experiencing a lot of glitches with my iPhone.
3304,1,"Switched to iPhone recently, best decision ever!"
3305,1,"Love my new iPhone, it's amazing!"
3306,0,Not satisfied with the customer service for my iPhone.
3307,0,"iPhone's design is sleek and elegant, a big fan!"
3308,0,"Switched to iPhone recently, best decision ever!"
3309,1,unhappy with the latest iPhone update.
3310,0,Not satisfied with the customer service for my iPhone.
3311,1,Experiencing a lot of glitches with my iPhone.
3312,0,Miss the headphone jack on the iPhone.
3313,1,Not satisfied with the customer service for my iPhone.
3314,1,unhappy with the latest iPhone update.
3315,0,"iPhone's design is sleek and elegant, a big fan!"
3316,0,Really disappointed with my iPhone's battery life.
3317,0,Not satisfied with the customer service for my iPhone.
3318,0,"iPhone's design is sleek and elegant, a big fan!"
3319,1,Not satisfied with the customer service for my iPhone.
3320,1,"iPhone's performance is incredible, so fast!"
3321,1,Miss the headphone jack on the iPhone.
3322,0,"Love my new iPhone, it's amazing!"
3323,0,Experiencing a lot of glitches with my iPhone.
3324,1,"iPhone's performance is incredible, so fast!"
3325,0,The camera on the iPhone is top-notch.
3326,0,Really disappointed with my iPhone's battery life.
3327,0,Not satisfied with the customer service for my iPhone.
3328,1,unhappy with the latest iPhone update.
3329,0,unhappy with the latest iPhone update.
3330,0,"Love my new iPhone, it's amazing!"
3331,1,Not satisfied with the customer service for my iPhone.
3332,0,Really disappointed with my iPhone's battery life.
3333,0,Experiencing a lot of glitches with my iPhone.
3334,0,The camera on the iPhone is top-notch.
3335,0,Miss the headphone jack on the iPhone.
3336,0,"iPhone's performance is incredible, so fast!"
3337,0,"Love my new iPhone, it's amazing!"
3338,1,The camera on the iPhone is top-notch.
3339,1,"iPhone's performance is incredible, so fast!"
3340,0,The camera on the iPhone is top-notch.
3341,1,Really disappointed with my iPhone's battery life.
3342,0,Really disappointed with my iPhone's battery life.
3343,1,"iPhone's performance is incredible, so fast!"
3344,0,"Switched to iPhone recently, best decision ever!"
3345,1,Experiencing a lot of glitches with my iPhone.
3346,0,Miss the headphone jack on the iPhone.
3347,1,Not satisfied with the customer service for my iPhone.
3348,1,Experiencing a lot of glitches with my iPhone.
3349,1,Really disappointed with my iPhone's battery life.
3350,0,Experiencing a lot of glitches with my iPhone.
3351,0,"iPhone's performance is incredible, so fast!"
3352,0,Miss the headphone jack on the iPhone.
3353,0,"Love my new iPhone, it's amazing!"
3354,1,Miss the headphone jack on the iPhone.
3355,1,Not satisfied with the customer service for my iPhone.
3356,1,Really disappointed with my iPhone's battery life.
3357,1,Not satisfied with the customer service for my iPhone.
3358,1,The camera on the iPhone is top-notch.
3359,1,Not satisfied with the customer service for my iPhone.
3360,0,Not satisfied with the customer service for my iPhone.
3361,0,"iPhone's performance is incredible, so fast!"
3362,0,"iPhone's performance is incredible, so fast!"
3363,0,"Switched to iPhone recently, best decision ever!"
3364,1,The camera on the iPhone is top-notch.
3365,0,Miss the headphone jack on the iPhone.
3366,0,Really disappointed with my iPhone's battery life.
3367,1,"Love my new iPhone, it's amazing!"
3368,0,Really disappointed with my iPhone's battery life.
3369,0,Miss the headphone jack on the iPhone.
3370,1,Not satisfied with the customer service for my iPhone.
3371,1,"iPhone's design is sleek and elegant, a big fan!"
3372,1,Really disappointed with my iPhone's battery life.
3373,0,"Switched to iPhone recently, best decision ever!"
3374,0,Experiencing a lot of glitches with my iPhone.
3375,1,Experiencing a lot of glitches with my iPhone.
3376,1,"Love my new iPhone, it's amazing!"
3377,1,unhappy with the latest iPhone update.
3378,1,"Switched to iPhone recently, best decision ever!"
3379,1,Really disappointed with my iPhone's battery life.
3380,1,"iPhone's design is sleek and elegant, a big fan!"
3381,0,"iPhone's design is sleek and elegant, a big fan!"
3382,1,Experiencing a lot of glitches with my iPhone.
3383,1,Miss the headphone jack on the iPhone.
3384,0,Not satisfied with the customer service for my iPhone.
3385,1,Not satisfied with the customer service for my iPhone.
3386,0,The camera on the iPhone is top-notch.
3387,1,"Switched to iPhone recently, best decision ever!"
3388,0,"iPhone's design is sleek and elegant, a big fan!"
3389,1,Not satisfied with the customer service for my iPhone.
3390,1,Miss the headphone jack on the iPhone.
3391,1,"iPhone's design is sleek and elegant, a big fan!"
3392,0,The camera on the iPhone is top-notch.
3393,1,Not satisfied with the customer service for my iPhone.
3394,0,Not satisfied with the customer service for my iPhone.
3395,1,Miss the headphone jack on the iPhone.
3396,1,Miss the headphone jack on the iPhone.
3397,1,"Love my new iPhone, it's amazing!"
3398,1,"iPhone's design is sleek and elegant, a big fan!"
3399,0,"iPhone's design is sleek and elegant, a big fan!"
3400,1,Not satisfied with the customer service for my iPhone.
3401,1,Really disappointed with my iPhone's battery life.
3402,1,"iPhone's design is sleek and elegant, a big fan!"
3403,0,Miss the headphone jack on the iPhone.
3404,1,unhappy with the latest iPhone update.
3405,0,"Switched to iPhone recently, best decision ever!"
3406,0,Really disappointed with my iPhone's battery life.
3407,0,Miss the headphone jack on the iPhone.
3408,1,"iPhone's performance is incredible, so fast!"
3409,0,Miss the headphone jack on the iPhone.
3410,0,"iPhone's design is sleek and elegant, a big fan!"
3411,1,Not satisfied with the customer service for my iPhone.
3412,1,"iPhone's performance is incredible, so fast!"
3413,0,"iPhone's performance is incredible, so fast!"
3414,0,Experiencing a lot of glitches with my iPhone.
3415,0,The camera on the iPhone is top-notch.
3416,0,"iPhone's design is sleek and elegant, a big fan!"
3417,1,"Switched to iPhone recently, best decision ever!"
3418,1,Experiencing a lot of glitches with my iPhone.
3419,0,Not satisfied with the customer service for my iPhone.
3420,0,Really disappointed with my iPhone's battery life.
3421,0,Miss the headphone jack on the iPhone.
3422,1,"Love my new iPhone, it's amazing!"
3423,0,"iPhone's performance is incredible, so fast!"
3424,1,"Love my new iPhone, it's amazing!"
3425,0,"iPhone's design is sleek and elegant, a big fan!"
3426,0,Experiencing a lot of glitches with my iPhone.
3427,0,Experiencing a lot of glitches with my iPhone.
3428,0,"Love my new iPhone, it's amazing!"
3429,1,Experiencing a lot of glitches with my iPhone.
3430,0,unhappy with the latest iPhone update.
3431,0,Experiencing a lot of glitches with my iPhone.
3432,0,"Love my new iPhone, it's amazing!"
3433,1,"Switched to iPhone recently, best decision ever!"
3434,0,The camera on the iPhone is top-notch.
3435,0,Really disappointed with my iPhone's battery life.
3436,1,Experiencing a lot of glitches with my iPhone.
3437,1,unhappy with the latest iPhone update.
3438,0,The camera on the iPhone is top-notch.
3439,0,Really disappointed with my iPhone's battery life.
3440,0,Experiencing a lot of glitches with my iPhone.
3441,1,Experiencing a lot of glitches with my iPhone.
3442,1,"iPhone's performance is incredible, so fast!"
3443,0,Experiencing a lot of glitches with my iPhone.
3444,1,Experiencing a lot of glitches with my iPhone.
3445,0,Really disappointed with my iPhone's battery life.
3446,0,Not satisfied with the customer service for my iPhone.
3447,0,Not satisfied with the customer service for my iPhone.
3448,0,Experiencing a lot of glitches with my iPhone.
3449,1,Not satisfied with the customer service for my iPhone.
3450,1,"Love my new iPhone, it's amazing!"
3451,0,Experiencing a lot of glitches with my iPhone.
3452,1,Experiencing a lot of glitches with my iPhone.
3453,1,"iPhone's design is sleek and elegant, a big fan!"
3454,1,The camera on the iPhone is top-notch.
3455,1,"Love my new iPhone, it's amazing!"
3456,1,"iPhone's design is sleek and elegant, a big fan!"
3457,0,The camera on the iPhone is top-notch.
3458,1,Really disappointed with my iPhone's battery life.
3459,1,"iPhone's performance is incredible, so fast!"
3460,1,Experiencing a lot of glitches with my iPhone.
3461,1,Experiencing a lot of glitches with my iPhone.
3462,1,"iPhone's performance is incredible, so fast!"
3463,1,"iPhone's performance is incredible, so fast!"
3464,0,"Switched to iPhone recently, best decision ever!"
3465,1,Not satisfied with the customer service for my iPhone.
3466,0,"Love my new iPhone, it's amazing!"
3467,1,unhappy with the latest iPhone update.
3468,1,Really disappointed with my iPhone's battery life.
3469,0,"Switched to iPhone recently, best decision ever!"
3470,0,Not satisfied with the customer service for my iPhone.
3471,1,"Love my new iPhone, it's amazing!"
3472,1,Miss the headphone jack on the iPhone.
3473,0,Not satisfied with the customer service for my iPhone.
3474,0,Really disappointed with my iPhone's battery life.
3475,1,Experiencing a lot of glitches with my iPhone.
3476,0,Miss the headphone jack on the iPhone.
3477,1,"Love my new iPhone, it's amazing!"
3478,1,Miss the headphone jack on the iPhone.
3479,0,"iPhone's design is sleek and elegant, a big fan!"
3480,0,Really disappointed with my iPhone's battery life.
3481,0,Really disappointed with my iPhone's battery life.
3482,1,"Love my new iPhone, it's amazing!"
3483,0,The camera on the iPhone is top-notch.
3484,1,"iPhone's design is sleek and elegant, a big fan!"
3485,0,unhappy with the latest iPhone update.
3486,0,unhappy with the latest iPhone update.
3487,0,"iPhone's performance is incredible, so fast!"
3488,1,"Love my new iPhone, it's amazing!"
3489,0,Really disappointed with my iPhone's battery life.
3490,0,Really disappointed with my iPhone's battery life.
3491,0,The camera on the iPhone is top-notch.
3492,0,unhappy with the latest iPhone update.
3493,1,"iPhone's performance is incredible, so fast!"
3494,1,"Love my new iPhone, it's amazing!"
3495,0,Not satisfied with the customer service for my iPhone.
3496,0,Not satisfied with the customer service for my iPhone.
3497,1,Experiencing a lot of glitches with my iPhone.
3498,0,"Love my new iPhone, it's amazing!"
3499,1,"Switched to iPhone recently, best decision ever!"
3500,0,Really disappointed with my iPhone's battery life.
3501,1,Not satisfied with the customer service for my iPhone.
3502,1,"iPhone's performance is incredible, so fast!"
3503,0,"iPhone's performance is incredible, so fast!"
3504,0,Experiencing a lot of glitches with my iPhone.
3505,1,Experiencing a lot of glitches with my iPhone.
3506,0,Not satisfied with the customer service for my iPhone.
3507,0,"iPhone's performance is incredible, so fast!"
3508,1,"iPhone's performance is incredible, so fast!"
3509,0,Not satisfied with the customer service for my iPhone.
3510,0,Really disappointed with my iPhone's battery life.
3511,0,Miss the headphone jack on the iPhone.
3512,1,"iPhone's design is sleek and elegant, a big fan!"
3513,0,The camera on the iPhone is top-notch.
3514,1,"iPhone's performance is incredible, so fast!"
3515,1,The camera on the iPhone is top-notch.
3516,1,Not satisfied with the customer service for my iPhone.
3517,1,Miss the headphone jack on the iPhone.
3518,0,unhappy with the latest iPhone update.
3519,0,"Switched to iPhone recently, best decision ever!"
3520,0,"iPhone's performance is incredible, so fast!"
3521,1,Not satisfied with the customer service for my iPhone.
3522,0,Really disappointed with my iPhone's battery life.
3523,1,The camera on the iPhone is top-notch.
3524,0,"iPhone's design is sleek and elegant, a big fan!"
